tier,wav_hash,soft_distance,hard_errors,coherence,is_verified
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.012324233,13,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.0042997175,8,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.0019692453,2,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.031198509,14,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.02129705,14,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.046187524,15,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.022136841,10,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.008893376,13,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.0015539622,4,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.045035385,25,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.009524443,9,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.003168975,5,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.035239026,19,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.024888705,14,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.015509307,8,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.016701307,13,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.03768344,14,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.010949115,8,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0,0,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0,0,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.001980432,5,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.035756007,24,,false
hard_200,a1e8675b7015f175c963ab45147357bf66b3b205446c5c8140c8b42662182a7a,0.03512227,25,,false
